District,Date,Year,Month,Day,Tmax,Tmin,Rainfall
Muzaffarnagar,2010-02-23,2010,2,23,26.16,13.14,3.69
Muzaffarnagar,2010-02-24,2010,2,24,28.29,13.75,0.0
Muzaffarnagar,2010-02-25,2010,2,25,29.52,12.34,0.0
Muzaffarnagar,2010-02-26,2010,2,26,30.76,13.57,0.0
Muzaffarnagar,2010-02-27,2010,2,27,32.53,14.67,0.0
Muzaffarnagar,2010-02-28,2010,2,28,33.56,15.5,0.0
Muzaffarnagar,2010-03-01,2010,3,1,32.6,18.25,0.0
Muzaffarnagar,2010-03-02,2010,3,2,33.78,16.79,0.0
Muzaffarnagar,2010-03-03,2010,3,3,30.15,16.29,0.0
Muzaffarnagar,2010-03-04,2010,3,4,30.69,14.89,0.04
Muzaffarnagar,2010-03-05,2010,3,5,31.78,15.26,0.87
Muzaffarnagar,2010-03-06,2010,3,6,31.9,13.74,0.0
Muzaffarnagar,2010-03-07,2010,3,7,31.1,16.82,0.16
Muzaffarnagar,2010-03-08,2010,3,8,30.14,13.04,0.0
Muzaffarnagar,2010-03-09,2010,3,9,31.72,12.92,0.0
Muzaffarnagar,2010-03-10,2010,3,10,32.87,13.99,0.0
Muzaffarnagar,2010-03-11,2010,3,11,33.28,14.84,0.0
Muzaffarnagar,2010-03-12,2010,3,12,33.2,14.7,0.0
Muzaffarnagar,2010-03-13,2010,3,13,34.55,15.06,0.0
Muzaffarnagar,2010-03-14,2010,3,14,34.94,16.18,0.0
Muzaffarnagar,2010-03-15,2010,3,15,35.84,15.93,0.0
Muzaffarnagar,2010-03-16,2010,3,16,36.58,18.93,0.0
Muzaffarnagar,2010-03-17,2010,3,17,36.03,15.49,0.0
Muzaffarnagar,2010-03-18,2010,3,18,36.42,16.82,0.0
Muzaffarnagar,2010-03-19,2010,3,19,37.24,18.23,0.0
Muzaffarnagar,2010-03-20,2010,3,20,38.15,17.87,0.0
Muzaffarnagar,2010-03-21,2010,3,21,40.79,20.35,0.0
Muzaffarnagar,2010-03-22,2010,3,22,40.54,20.83,0.0
Muzaffarnagar,2010-03-23,2010,3,23,40.11,20.26,0.0
Muzaffarnagar,2010-03-24,2010,3,24,40.41,23.31,0.0
Muzaffarnagar,2010-03-25,2010,3,25,39.29,21.15,0.0
Muzaffarnagar,2010-03-26,2010,3,26,40.51,23.08,0.0
Muzaffarnagar,2010-03-27,2010,3,27,39.14,22.69,0.0
Muzaffarnagar,2010-03-28,2010,3,28,39.56,21.71,0.0
Muzaffarnagar,2010-03-29,2010,3,29,40.2,20.64,0.0
Muzaffarnagar,2010-03-30,2010,3,30,39.84,23.05,0.0
Muzaffarnagar,2010-03-31,2010,3,31,39.05,18.78,0.0
Muzaffarnagar,2010-04-01,2010,4,1,38.65,20.83,0.0
Muzaffarnagar,2010-04-02,2010,4,2,39.73,20.42,0.0
Muzaffarnagar,2010-04-03,2010,4,3,39.51,22.49,0.03
Muzaffarnagar,2010-04-04,2010,4,4,39.28,21.89,0.0
Muzaffarnagar,2010-04-05,2010,4,5,39.9,22.06,0.0
Muzaffarnagar,2010-04-06,2010,4,6,38.66,21.74,0.0
Muzaffarnagar,2010-04-07,2010,4,7,40.61,18.94,0.0
Muzaffarnagar,2010-04-08,2010,4,8,41.88,21.91,0.0
Muzaffarnagar,2010-04-09,2010,4,9,42.38,22.67,0.0
Muzaffarnagar,2010-04-10,2010,4,10,42.75,23.84,0.0
Muzaffarnagar,2010-04-11,2010,4,11,42.79,24.76,0.0
Muzaffarnagar,2010-04-12,2010,4,12,42.78,25.7,0.0
Muzaffarnagar,2010-04-13,2010,4,13,41.84,24.27,0.0
Muzaffarnagar,2010-04-14,2010,4,14,42.58,25.19,0.0
Muzaffarnagar,2010-04-15,2010,4,15,43.84,22.65,0.0
Muzaffarnagar,2010-04-16,2010,4,16,44.91,24.5,0.0
Muzaffarnagar,2010-04-17,2010,4,17,44.97,25.85,0.0
Muzaffarnagar,2010-04-18,2010,4,18,44.74,27.63,0.0
Muzaffarnagar,2010-04-19,2010,4,19,42.18,26.18,0.1
Muzaffarnagar,2010-04-20,2010,4,20,43.74,26.18,0.91
Muzaffarnagar,2010-04-21,2010,4,21,42.53,27.65,0.01
Muzaffarnagar,2010-04-22,2010,4,22,40.22,24.98,0.0
Muzaffarnagar,2010-04-23,2010,4,23,40.84,23.82,0.0
Muzaffarnagar,2010-04-24,2010,4,24,40.59,23.08,0.0
Muzaffarnagar,2010-04-25,2010,4,25,41.67,24.01,0.0
Muzaffarnagar,2010-04-26,2010,4,26,43.01,23.45,0.0
Muzaffarnagar,2010-04-27,2010,4,27,44.37,27.13,0.0
Muzaffarnagar,2010-04-28,2010,4,28,43.81,27.93,0.02
Muzaffarnagar,2010-04-29,2010,4,29,43.43,28.11,0.34
Muzaffarnagar,2010-04-30,2010,4,30,42.79,29.89,0.08
Muzaffarnagar,2010-11-01,2010,11,1,26.18,16.02,0.0
Muzaffarnagar,2010-11-02,2010,11,2,26.55,15.45,0.0
Muzaffarnagar,2010-11-03,2010,11,3,26.21,14.03,0.0
Muzaffarnagar,2010-11-04,2010,11,4,25.39,14.24,0.0
Muzaffarnagar,2010-11-05,2010,11,5,26.06,14.72,0.0
Muzaffarnagar,2010-11-06,2010,11,6,27.02,15.52,0.0
Muzaffarnagar,2010-11-07,2010,11,7,28.17,18.31,0.0
Muzaffarnagar,2010-11-08,2010,11,8,27.95,17.26,0.0
Muzaffarnagar,2010-11-09,2010,11,9,28.23,18.3,0.0
Muzaffarnagar,2010-11-10,2010,11,10,25.87,14.27,0.0
Muzaffarnagar,2010-11-11,2010,11,11,25.41,12.98,0.0
Muzaffarnagar,2010-11-12,2010,11,12,26.21,14.27,0.0
Muzaffarnagar,2010-11-13,2010,11,13,24.34,12.88,2.57
Muzaffarnagar,2010-11-14,2010,11,14,27.76,12.7,2.61
Muzaffarnagar,2010-11-15,2010,11,15,24.36,16.83,0.0
Muzaffarnagar,2010-11-16,2010,11,16,25.92,16.74,0.19
Muzaffarnagar,2010-11-17,2010,11,17,27.06,16.65,2.05
Muzaffarnagar,2010-11-18,2010,11,18,25.51,17.0,7.0
Muzaffarnagar,2010-11-19,2010,11,19,25.19,14.3,2.26
Muzaffarnagar,2010-11-20,2010,11,20,23.31,10.4,0.0
Muzaffarnagar,2010-11-21,2010,11,21,23.78,9.49,0.0
Muzaffarnagar,2010-11-22,2010,11,22,22.8,10.42,0.29
Muzaffarnagar,2010-11-23,2010,11,23,23.28,10.4,0.01
Muzaffarnagar,2010-11-24,2010,11,24,22.49,12.23,0.69
Muzaffarnagar,2010-11-25,2010,11,25,23.87,12.94,0.59
Muzaffarnagar,2010-11-26,2010,11,26,24.41,12.31,0.0
Muzaffarnagar,2010-11-27,2010,11,27,24.23,10.65,0.0
Muzaffarnagar,2010-11-28,2010,11,28,24.09,12.36,0.0
Muzaffarnagar,2010-11-29,2010,11,29,23.35,10.08,0.0
Muzaffarnagar,2010-11-30,2010,11,30,21.95,7.36,0.0
Muzaffarnagar,2010-12-01,2010,12,1,21.34,8.54,0.0
Muzaffarnagar,2010-12-02,2010,12,2,21.16,10.1,0.0
Muzaffarnagar,2010-12-03,2010,12,3,21.34,8.47,0.0
Muzaffarnagar,2010-12-04,2010,12,4,21.17,9.25,0.0
Muzaffarnagar,2010-12-05,2010,12,5,21.47,10.21,0.0
Muzaffarnagar,2010-12-06,2010,12,6,21.8,10.37,0.0
Muzaffarnagar,2010-12-07,2010,12,7,22.02,11.11,0.0
Muzaffarnagar,2010-12-08,2010,12,8,22.25,11.02,0.0
Muzaffarnagar,2010-12-09,2010,12,9,21.32,11.54,0.0
Muzaffarnagar,2010-12-10,2010,12,10,19.87,9.02,0.0
Muzaffarnagar,2010-12-11,2010,12,11,19.87,6.78,0.0
Muzaffarnagar,2010-12-12,2010,12,12,20.39,5.87,0.0
Muzaffarnagar,2010-12-13,2010,12,13,20.93,7.71,0.0
Muzaffarnagar,2010-12-14,2010,12,14,20.03,5.35,0.0
Muzaffarnagar,2010-12-15,2010,12,15,18.9,4.05,0.0
Muzaffarnagar,2010-12-16,2010,12,16,19.88,6.49,0.0
Muzaffarnagar,2010-12-17,2010,12,17,20.77,7.17,0.0
Muzaffarnagar,2010-12-18,2010,12,18,19.51,6.88,0.0
Muzaffarnagar,2010-12-19,2010,12,19,18.92,4.33,0.0
Muzaffarnagar,2010-12-20,2010,12,20,20.29,3.54,0.0
Muzaffarnagar,2010-12-21,2010,12,21,18.03,2.77,0.0
Muzaffarnagar,2010-12-22,2010,12,22,17.7,6.39,0.0
Muzaffarnagar,2010-12-23,2010,12,23,19.51,4.94,0.0
Muzaffarnagar,2010-12-24,2010,12,24,20.29,7.5,0.0
Muzaffarnagar,2010-12-25,2010,12,25,20.03,7.33,0.0
Muzaffarnagar,2010-12-26,2010,12,26,18.6,6.01,0.0
Muzaffarnagar,2010-12-27,2010,12,27,19.21,7.05,0.0
Muzaffarnagar,2010-12-28,2010,12,28,20.29,7.76,0.24
Muzaffarnagar,2010-12-29,2010,12,29,23.08,8.56,2.47
Muzaffarnagar,2010-12-30,2010,12,30,17.07,11.63,11.61
Muzaffarnagar,2010-12-31,2010,12,31,17.55,7.02,4.75
Muzaffarnagar,2011-01-01,2011,1,1,17.95,4.7,0.0
Muzaffarnagar,2011-01-02,2011,1,2,17.36,3.2,0.0
Muzaffarnagar,2011-01-03,2011,1,3,15.6,1.55,0.0
Muzaffarnagar,2011-01-04,2011,1,4,15.01,1.08,0.0
Muzaffarnagar,2011-01-05,2011,1,5,16.6,-0.21,0.0
Muzaffarnagar,2011-01-06,2011,1,6,16.72,-0.91,0.0
Muzaffarnagar,2011-01-07,2011,1,7,19.04,1.08,0.0
Muzaffarnagar,2011-01-08,2011,1,8,18.07,4.93,0.0
Muzaffarnagar,2011-01-09,2011,1,9,17.19,4.0,0.0
Muzaffarnagar,2011-01-10,2011,1,10,18.95,2.63,0.0
Muzaffarnagar,2011-01-11,2011,1,11,19.14,2.25,0.0
Muzaffarnagar,2011-01-12,2011,1,12,19.55,3.23,0.0
Muzaffarnagar,2011-01-13,2011,1,13,21.8,7.55,0.0
Muzaffarnagar,2011-01-14,2011,1,14,20.11,7.79,0.56
Muzaffarnagar,2011-01-15,2011,1,15,18.84,4.66,3.37
Muzaffarnagar,2011-01-16,2011,1,16,17.07,2.72,0.1
Muzaffarnagar,2011-01-17,2011,1,17,19.78,2.92,0.01
Muzaffarnagar,2011-01-18,2011,1,18,19.95,6.78,0.03
Muzaffarnagar,2011-01-19,2011,1,19,19.73,3.26,0.0
Muzaffarnagar,2011-01-20,2011,1,20,19.38,2.78,0.0
Muzaffarnagar,2011-01-21,2011,1,21,20.57,5.89,0.0
Muzaffarnagar,2011-01-22,2011,1,22,21.98,7.66,0.0
Muzaffarnagar,2011-01-23,2011,1,23,22.19,7.85,0.0
Muzaffarnagar,2011-01-24,2011,1,24,20.36,6.22,0.0
Muzaffarnagar,2011-01-25,2011,1,25,20.39,6.06,0.0
Muzaffarnagar,2011-01-26,2011,1,26,21.2,5.89,0.29
Muzaffarnagar,2011-01-27,2011,1,27,19.94,4.04,0.0
Muzaffarnagar,2011-01-28,2011,1,28,20.34,3.75,0.0
Muzaffarnagar,2011-01-29,2011,1,29,17.97,7.83,0.01
Muzaffarnagar,2011-01-30,2011,1,30,21.11,8.93,0.08
Muzaffarnagar,2011-01-31,2011,1,31,22.19,7.92,0.0
Muzaffarnagar,2011-02-01,2011,2,1,22.47,5.92,0.0
Muzaffarnagar,2011-02-02,2011,2,2,22.41,5.86,0.0
Muzaffarnagar,2011-02-03,2011,2,3,23.92,6.56,0.0
Muzaffarnagar,2011-02-04,2011,2,4,26.67,9.06,0.0
Muzaffarnagar,2011-02-05,2011,2,5,27.72,11.83,0.0
Muzaffarnagar,2011-02-06,2011,2,6,24.45,12.06,0.0
Muzaffarnagar,2011-02-07,2011,2,7,21.96,12.4,5.58
Muzaffarnagar,2011-02-08,2011,2,8,23.56,9.12,0.03
Muzaffarnagar,2011-02-09,2011,2,9,23.65,5.89,0.05
Muzaffarnagar,2011-02-10,2011,2,10,24.16,8.72,0.0
Muzaffarnagar,2011-02-11,2011,2,11,24.97,7.88,0.0
Muzaffarnagar,2011-02-12,2011,2,12,26.24,10.16,0.0
Muzaffarnagar,2011-02-13,2011,2,13,27.25,11.86,0.5
Muzaffarnagar,2011-02-14,2011,2,14,19.54,13.6,3.01
Muzaffarnagar,2011-02-15,2011,2,15,20.3,12.85,9.19
Muzaffarnagar,2011-02-16,2011,2,16,20.27,13.4,8.45
Muzaffarnagar,2011-02-17,2011,2,17,21.36,9.06,0.7
Muzaffarnagar,2011-02-18,2011,2,18,21.57,6.73,0.0
Muzaffarnagar,2011-02-19,2011,2,19,23.7,9.94,0.0
Muzaffarnagar,2011-02-20,2011,2,20,24.23,9.09,1.12
Muzaffarnagar,2011-02-21,2011,2,21,23.31,8.14,4.53
Muzaffarnagar,2011-02-22,2011,2,22,22.41,8.11,0.0
Muzaffarnagar,2011-02-23,2011,2,23,24.16,11.79,0.0
Muzaffarnagar,2011-02-24,2011,2,24,24.09,11.1,0.66
Muzaffarnagar,2011-02-25,2011,2,25,24.15,10.27,0.37
Muzaffarnagar,2011-02-26,2011,2,26,22.38,10.12,5.12
Muzaffarnagar,2011-02-27,2011,2,27,24.21,9.96,0.25
Muzaffarnagar,2011-02-28,2011,2,28,25.42,8.38,0.0
Muzaffarnagar,2011-03-01,2011,3,1,22.57,11.03,0.06
Muzaffarnagar,2011-03-02,2011,3,2,23.28,11.67,1.32
Muzaffarnagar,2011-03-03,2011,3,3,25.56,13.4,1.1
Muzaffarnagar,2011-03-04,2011,3,4,22.83,13.12,0.95
Muzaffarnagar,2011-03-05,2011,3,5,28.4,11.03,0.0
Muzaffarnagar,2011-03-06,2011,3,6,28.99,11.8,0.0
Muzaffarnagar,2011-03-07,2011,3,7,29.25,9.95,0.0
Muzaffarnagar,2011-03-08,2011,3,8,29.17,12.51,0.0
Muzaffarnagar,2011-03-09,2011,3,9,27.93,11.8,0.04
Muzaffarnagar,2011-03-10,2011,3,10,26.73,13.76,0.0
Muzaffarnagar,2011-03-11,2011,3,11,29.46,11.85,0.0
Muzaffarnagar,2011-03-12,2011,3,12,29.36,10.95,0.0
Muzaffarnagar,2011-03-13,2011,3,13,31.28,11.0,0.0
Muzaffarnagar,2011-03-14,2011,3,14,30.6,12.93,0.0
Muzaffarnagar,2011-03-15,2011,3,15,33.09,14.71,0.0
Muzaffarnagar,2011-03-16,2011,3,16,33.05,15.2,0.0
Muzaffarnagar,2011-03-17,2011,3,17,34.09,15.18,0.0
Muzaffarnagar,2011-03-18,2011,3,18,34.45,15.97,0.0
Muzaffarnagar,2011-03-19,2011,3,19,32.95,17.53,0.0
Muzaffarnagar,2011-03-20,2011,3,20,33.54,15.67,0.29
Muzaffarnagar,2011-03-21,2011,3,21,32.44,14.27,0.0
Muzaffarnagar,2011-03-22,2011,3,22,34.36,13.12,0.0
Muzaffarnagar,2011-03-23,2011,3,23,35.02,14.73,0.0
Muzaffarnagar,2011-03-24,2011,3,24,34.13,16.55,0.23
Muzaffarnagar,2011-03-25,2011,3,25,34.64,18.18,0.0
Muzaffarnagar,2011-03-26,2011,3,26,35.66,16.59,0.0
Muzaffarnagar,2011-03-27,2011,3,27,36.73,18.49,0.0
Muzaffarnagar,2011-03-28,2011,3,28,36.6,17.42,0.0
Muzaffarnagar,2011-03-29,2011,3,29,33.38,18.84,3.28
Muzaffarnagar,2011-03-30,2011,3,30,34.12,18.27,0.0
Muzaffarnagar,2011-03-31,2011,3,31,34.46,17.02,0.0
Muzaffarnagar,2011-04-01,2011,4,1,34.87,16.27,0.0
Muzaffarnagar,2011-04-02,2011,4,2,34.7,17.71,0.47
Muzaffarnagar,2011-04-03,2011,4,3,33.21,17.14,0.37
Muzaffarnagar,2011-04-04,2011,4,4,33.22,14.91,0.0
Muzaffarnagar,2011-04-05,2011,4,5,34.86,16.23,0.0
Muzaffarnagar,2011-04-06,2011,4,6,35.09,15.13,0.0
Muzaffarnagar,2011-04-07,2011,4,7,34.32,18.87,0.0
Muzaffarnagar,2011-04-08,2011,4,8,33.89,16.56,0.0
Muzaffarnagar,2011-04-09,2011,4,9,35.25,18.49,0.0
Muzaffarnagar,2011-04-10,2011,4,10,35.55,17.84,0.12
Muzaffarnagar,2011-04-11,2011,4,11,33.95,20.98,0.0
Muzaffarnagar,2011-04-12,2011,4,12,35.73,20.8,1.33
Muzaffarnagar,2011-04-13,2011,4,13,34.77,19.61,0.38
Muzaffarnagar,2011-04-14,2011,4,14,36.08,19.77,1.01
Muzaffarnagar,2011-04-15,2011,4,15,35.37,20.62,0.0
Muzaffarnagar,2011-04-16,2011,4,16,38.74,20.55,0.43
Muzaffarnagar,2011-04-17,2011,4,17,37.04,23.14,2.96
Muzaffarnagar,2011-04-18,2011,4,18,34.12,20.36,8.92
Muzaffarnagar,2011-04-19,2011,4,19,35.35,19.46,0.0
Muzaffarnagar,2011-04-20,2011,4,20,35.7,18.74,0.0
Muzaffarnagar,2011-04-21,2011,4,21,36.5,20.59,0.0
Muzaffarnagar,2011-04-22,2011,4,22,37.67,19.42,0.0
Muzaffarnagar,2011-04-23,2011,4,23,38.64,22.14,0.0
Muzaffarnagar,2011-04-24,2011,4,24,40.28,23.02,0.0
Muzaffarnagar,2011-04-25,2011,4,25,41.57,22.83,0.0
Muzaffarnagar,2011-04-26,2011,4,26,40.4,22.48,0.0
Muzaffarnagar,2011-04-27,2011,4,27,38.51,21.94,0.0
Muzaffarnagar,2011-04-28,2011,4,28,41.76,24.18,0.0
Muzaffarnagar,2011-04-29,2011,4,29,42.38,25.16,0.0
Muzaffarnagar,2011-04-30,2011,4,30,40.73,26.85,0.0
Muzaffarnagar,2011-11-01,2011,11,1,25.7,13.49,0.0
Muzaffarnagar,2011-11-02,2011,11,2,27.04,13.71,0.0
Muzaffarnagar,2011-11-03,2011,11,3,26.82,14.93,0.0
Muzaffarnagar,2011-11-04,2011,11,4,26.37,12.6,0.0
Muzaffarnagar,2011-11-05,2011,11,5,26.67,15.38,0.0
Muzaffarnagar,2011-11-06,2011,11,6,27.47,13.37,0.0
Muzaffarnagar,2011-11-07,2011,11,7,26.94,13.3,0.0
Muzaffarnagar,2011-11-08,2011,11,8,25.41,12.42,0.0
Muzaffarnagar,2011-11-09,2011,11,9,24.34,12.41,0.0
Muzaffarnagar,2011-11-10,2011,11,10,26.08,13.86,0.0
Muzaffarnagar,2011-11-11,2011,11,11,26.96,15.68,0.0
Muzaffarnagar,2011-11-12,2011,11,12,27.96,15.75,0.0
Muzaffarnagar,2011-11-13,2011,11,13,27.51,16.21,0.0
Muzaffarnagar,2011-11-14,2011,11,14,26.25,13.62,0.0
Muzaffarnagar,2011-11-15,2011,11,15,25.73,13.59,0.0
Muzaffarnagar,2011-11-16,2011,11,16,26.87,12.67,0.0
Muzaffarnagar,2011-11-17,2011,11,17,26.65,11.77,0.0
Muzaffarnagar,2011-11-18,2011,11,18,26.11,13.47,0.0
Muzaffarnagar,2011-11-19,2011,11,19,25.39,11.17,0.0
Muzaffarnagar,2011-11-20,2011,11,20,25.39,12.22,0.0
Muzaffarnagar,2011-11-21,2011,11,21,25.47,12.49,0.0
Muzaffarnagar,2011-11-22,2011,11,22,26.53,12.55,0.0
Muzaffarnagar,2011-11-23,2011,11,23,25.53,13.19,0.0
Muzaffarnagar,2011-11-24,2011,11,24,24.31,14.53,0.0
Muzaffarnagar,2011-11-25,2011,11,25,24.81,13.73,0.0
Muzaffarnagar,2011-11-26,2011,11,26,25.1,12.59,0.0
Muzaffarnagar,2011-11-27,2011,11,27,24.1,12.09,0.0
Muzaffarnagar,2011-11-28,2011,11,28,24.14,10.98,0.0
Muzaffarnagar,2011-11-29,2011,11,29,24.82,7.6,0.0
Muzaffarnagar,2011-11-30,2011,11,30,23.91,7.86,0.0
Muzaffarnagar,2011-12-01,2011,12,1,22.58,8.2,0.0
Muzaffarnagar,2011-12-02,2011,12,2,24.72,11.22,0.0
Muzaffarnagar,2011-12-03,2011,12,3,25.3,9.87,0.0
Muzaffarnagar,2011-12-04,2011,12,4,24.68,8.71,0.0
Muzaffarnagar,2011-12-05,2011,12,5,25.89,10.86,0.0
Muzaffarnagar,2011-12-06,2011,12,6,24.52,9.81,0.19
Muzaffarnagar,2011-12-07,2011,12,7,25.15,12.31,0.76
Muzaffarnagar,2011-12-08,2011,12,8,26.02,12.85,0.15
Muzaffarnagar,2011-12-09,2011,12,9,24.17,12.81,2.88
Muzaffarnagar,2011-12-10,2011,12,10,23.33,12.06,0.0
Muzaffarnagar,2011-12-11,2011,12,11,23.24,9.31,0.0
Muzaffarnagar,2011-12-12,2011,12,12,23.14,9.85,0.0
Muzaffarnagar,2011-12-13,2011,12,13,23.05,6.71,0.0
Muzaffarnagar,2011-12-14,2011,12,14,22.35,5.51,0.0
Muzaffarnagar,2011-12-15,2011,12,15,20.77,8.58,0.0
Muzaffarnagar,2011-12-16,2011,12,16,21.06,4.63,0.0
Muzaffarnagar,2011-12-17,2011,12,17,21.34,4.85,0.0
Muzaffarnagar,2011-12-18,2011,12,18,20.74,4.8,0.0
Muzaffarnagar,2011-12-19,2011,12,19,20.34,7.35,0.0
Muzaffarnagar,2011-12-20,2011,12,20,19.88,4.65,0.0
Muzaffarnagar,2011-12-21,2011,12,21,23.05,6.99,0.0
Muzaffarnagar,2011-12-22,2011,12,22,22.36,7.26,0.0
Muzaffarnagar,2011-12-23,2011,12,23,20.51,3.99,0.0
Muzaffarnagar,2011-12-24,2011,12,24,19.21,3.41,0.0
Muzaffarnagar,2011-12-25,2011,12,25,20.29,4.4,0.0
Muzaffarnagar,2011-12-26,2011,12,26,20.54,6.45,0.0
Muzaffarnagar,2011-12-27,2011,12,27,21.06,6.84,0.0
Muzaffarnagar,2011-12-28,2011,12,28,22.77,8.07,0.0
Muzaffarnagar,2011-12-29,2011,12,29,22.84,9.45,0.0
Muzaffarnagar,2011-12-30,2011,12,30,23.32,9.04,0.0
Muzaffarnagar,2011-12-31,2011,12,31,21.4,7.32,0.04
Muzaffarnagar,2012-01-01,2012,1,1,20.07,9.73,2.79
Muzaffarnagar,2012-01-02,2012,1,2,21.89,8.46,0.0
Muzaffarnagar,2012-01-03,2012,1,3,21.79,8.68,0.0
Muzaffarnagar,2012-01-04,2012,1,4,21.71,7.74,0.0
Muzaffarnagar,2012-01-05,2012,1,5,20.97,8.63,0.02
Muzaffarnagar,2012-01-06,2012,1,6,19.26,8.47,6.06
Muzaffarnagar,2012-01-07,2012,1,7,18.82,9.22,1.94
Muzaffarnagar,2012-01-08,2012,1,8,16.83,9.89,2.93
Muzaffarnagar,2012-01-09,2012,1,9,18.72,6.16,1.49
Muzaffarnagar,2012-01-10,2012,1,10,18.3,5.25,0.0
Muzaffarnagar,2012-01-11,2012,1,11,18.88,4.58,0.0
Muzaffarnagar,2012-01-12,2012,1,12,19.3,3.18,0.89
Muzaffarnagar,2012-01-13,2012,1,13,20.66,2.91,0.0
Muzaffarnagar,2012-01-14,2012,1,14,22.62,4.16,0.13
Muzaffarnagar,2012-01-15,2012,1,15,23.42,9.37,0.21
Muzaffarnagar,2012-01-16,2012,1,16,15.55,8.48,6.03
Muzaffarnagar,2012-01-17,2012,1,17,19.47,7.6,0.12
Muzaffarnagar,2012-01-18,2012,1,18,19.91,8.21,0.49
Muzaffarnagar,2012-01-19,2012,1,19,18.53,6.28,0.0
Muzaffarnagar,2012-01-20,2012,1,20,18.03,5.61,0.0
Muzaffarnagar,2012-01-21,2012,1,21,19.89,2.92,0.0
Muzaffarnagar,2012-01-22,2012,1,22,20.0,5.58,0.0
Muzaffarnagar,2012-01-23,2012,1,23,21.62,7.2,0.0
Muzaffarnagar,2012-01-24,2012,1,24,22.25,5.06,0.0
Muzaffarnagar,2012-01-25,2012,1,25,22.09,7.08,0.0
Muzaffarnagar,2012-01-26,2012,1,26,22.04,7.46,0.0
Muzaffarnagar,2012-01-27,2012,1,27,21.05,6.23,0.0
Muzaffarnagar,2012-01-28,2012,1,28,20.4,6.53,0.0
Muzaffarnagar,2012-01-29,2012,1,29,21.6,4.65,0.0
Muzaffarnagar,2012-01-30,2012,1,30,21.6,3.73,0.0
Muzaffarnagar,2012-01-31,2012,1,31,21.3,6.51,0.0
Muzaffarnagar,2012-02-01,2012,2,1,22.42,4.82,0.0
Muzaffarnagar,2012-02-02,2012,2,2,23.32,5.94,0.0
Muzaffarnagar,2012-02-03,2012,2,3,22.34,9.06,0.0
Muzaffarnagar,2012-02-04,2012,2,4,21.92,10.16,0.6
Muzaffarnagar,2012-02-05,2012,2,5,23.15,9.52,0.03
Muzaffarnagar,2012-02-06,2012,2,6,23.72,7.49,0.09
Muzaffarnagar,2012-02-07,2012,2,7,23.24,7.31,0.09
Muzaffarnagar,2012-02-08,2012,2,8,18.87,5.27,0.69
Muzaffarnagar,2012-02-09,2012,2,9,19.59,2.01,0.0
Muzaffarnagar,2012-02-10,2012,2,10,22.63,3.05,0.0
Muzaffarnagar,2012-02-11,2012,2,11,22.25,5.59,0.0
Muzaffarnagar,2012-02-12,2012,2,12,22.53,7.34,0.0
Muzaffarnagar,2012-02-13,2012,2,13,23.97,9.82,0.0
Muzaffarnagar,2012-02-14,2012,2,14,22.22,9.84,0.0
Muzaffarnagar,2012-02-15,2012,2,15,22.83,9.14,0.01
Muzaffarnagar,2012-02-16,2012,2,16,22.67,7.55,0.02
Muzaffarnagar,2012-02-17,2012,2,17,24.89,6.45,0.0
Muzaffarnagar,2012-02-18,2012,2,18,25.79,9.82,0.0
Muzaffarnagar,2012-02-19,2012,2,19,27.7,8.3,0.0
Muzaffarnagar,2012-02-20,2012,2,20,25.43,12.11,0.0
Muzaffarnagar,2012-02-21,2012,2,21,28.31,13.74,0.0
Muzaffarnagar,2012-02-22,2012,2,22,28.67,11.38,0.0
Muzaffarnagar,2012-02-23,2012,2,23,29.32,13.85,0.0
Muzaffarnagar,2012-02-24,2012,2,24,26.4,11.01,0.0
Muzaffarnagar,2012-02-25,2012,2,25,26.75,9.06,0.0
Muzaffarnagar,2012-02-26,2012,2,26,28.39,7.8,0.0
Muzaffarnagar,2012-02-27,2012,2,27,28.59,8.7,0.0
Muzaffarnagar,2012-02-28,2012,2,28,27.72,10.37,0.0
Muzaffarnagar,2012-02-29,2012,2,29,27.26,9.97,0.0
Muzaffarnagar,2012-03-01,2012,3,1,28.55,11.73,0.0
Muzaffarnagar,2012-03-02,2012,3,2,29.0,10.78,0.0
Muzaffarnagar,2012-03-03,2012,3,3,30.05,10.74,0.0
Muzaffarnagar,2012-03-04,2012,3,4,31.11,12.42,0.0
Muzaffarnagar,2012-03-05,2012,3,5,31.98,15.88,0.53
Muzaffarnagar,2012-03-06,2012,3,6,29.91,16.51,1.22
Muzaffarnagar,2012-03-07,2012,3,7,28.51,12.06,3.27
Muzaffarnagar,2012-03-08,2012,3,8,26.5,8.99,0.0
Muzaffarnagar,2012-03-09,2012,3,9,26.07,8.3,0.0
Muzaffarnagar,2012-03-10,2012,3,10,25.92,10.3,0.0
Muzaffarnagar,2012-03-11,2012,3,11,28.42,9.24,0.0
Muzaffarnagar,2012-03-12,2012,3,12,29.78,10.43,0.0
Muzaffarnagar,2012-03-13,2012,3,13,27.34,13.2,4.03
Muzaffarnagar,2012-03-14,2012,3,14,27.68,11.33,0.0
Muzaffarnagar,2012-03-15,2012,3,15,29.67,11.8,0.0
Muzaffarnagar,2012-03-16,2012,3,16,32.65,10.76,0.0
Muzaffarnagar,2012-03-17,2012,3,17,34.81,16.21,0.0
Muzaffarnagar,2012-03-18,2012,3,18,36.01,16.31,0.0
Muzaffarnagar,2012-03-19,2012,3,19,36.54,15.95,0.0
